uid;rawUid
4094583809;01640EF4
4099692545;01585CF4
3299367425;015AA8C4
2224643329;015D9984
3299300865;0156A7C4
1410554113;01591354
0606689793;015A2924
1426022145;015FFF54
1687768065;014C9964
3829159169;01553CE4
2217173761;01632784
3828359681;012230E4
0351295489;0158F014
0081203969;0113D704
2764005377;0160BFA4
1150376961;015C9144
3839058433;0162D3E4
3830321153;01104EE4
1424840193;0156ED54
4095041793;016115F4
3557777921;01620FD4
0613114369;01628B24
2484296705;015C1394
0619730177;0155F024
1414816257;01625454
2755027457;016236A4
2766232577;015CE1A4
2759264513;010977A4
1955354625;01588C74
2486374145;010F3394
3023852801;01553CB4
2490522113;015A7294
1956536321;01609E74
2226934017;0151BC84
2764264961;0156C3A4
0343608065;010B7B14
3830537729;015E51E4
3295419649;011D6CC4
3826670849;015D16E4
2496401665;0111CC94
1417175297;01617854
3839430913;0111D9E4
0083301121;0113F704
0617220097;0108CA24
3033470209;0115CFB4
3022983937;01132FB4
0344984321;010B9014
2494695425;0108B294
3301709057;0115CCC4
1692409601;011FE064
1692865281;0113E764
1416236801;010F6A54
0888802561;010DFA34
0345183745;01169314
4102493697;011687F4
0340334081;01164914
0612111617;01157C24
3556775425;011600D4
3034450689;010BDEB4
3033408001;0122CEB4
1690505729;0112C364
3032158465;0111BBB4
0337843457;01152314
2220626945;01145C84
2217151745;010D2784
0619058433;0115E624
3291875841;010A36C4
4095281921;010B19F4
3292727809;010A43C4
1145770753;01134B44
1948853761;01262974
4107668993;010ED6F4
3569619457;0112C4D4
3572830721;0112F5D4
3025999617;01175DB4
0887228161;0107E234
1954287105;010E7C74
0068226305;010D1104
1145115393;01134144
0343936769;010F8014
3292011009;011A38C4
2755791361;010A42A4
1143017985;01122144
4098362625;010D48F4
0069406465;010F2304
1419844865;011DA154
0083429889;010AF904
1682769921;01084D64
0072944897;010D5904
1418660609;010B8F54
0070325761;01163104
1156975361;010BF644
0873990913;010B1834
2495612929;0108C094
3302688513;0107DBC4
2490894337;01087894
1425347073;0112F554
1955469057;01178E74
1948716289;010D2774
1958877441;0119C274
3568701185;010FB6D4
3029273089;010A8FB4
0873865217;01201634
3569489409;0116C2D4
0882183937;010F9534
1141056257;01230344
1413680641;010E4354
1688539393;0111A564
0337777921;01152214
0071179009;011B3E04
1948848897;01132974
2759200769;011076A4
0344268545;011F8514
3020841985;01640EB4
1419336193;015A9954
1415338753;015B5C54
4103561473;016197F4
1153523713;0160C144
1686198017;01578164
3572389377;0156EED4
0338104321;01102714
3826915329;01181AE4
3829160449;015A3CE4
3021953025;01581FB4
2216387329;01631B84
0887445761;0159E534
0076833537;01639404
0612241153;010F7E24
2766430465;0161E4A4
1962759425;0155FD74
1688298241;0163A164
0612325121;01577F24
2485281793;01642294
3839975681;0161E1E4
1952011521;01555974
3839055361;0156D3E4
4100000769;010C61F4
3832763905;015673E4
3830669825;016253E4
2760660993;01588CA4
4096985345;010933F4
0872505857;01620134
3841087233;0157F2E4
0350707713;0160E714
1960793601;0156DF74
3568260353;0155AFD4
4102969089;01578EF4
0878316289;010B5A34
0877550337;015B4E34
1692686593;0159E464
3566820609;015D99D4
1154572289;0160D144
2491637505;015F8394
3836088321;0110A6E4
2761427457;010A98A4
0609179137;01564F24
3570159873;0151CCD4
3830341377;015F4EE4
2760400385;015E88A4
3294386945;015B5CC4
2216824065;010D2284
1688099073;01599E64
3034074625;014ED8B4
3033554433;015ED0B4
1422221569;0161C554
1683971841;015F5F64
2766427905;0157E4A4
0335569409;01620014
3570622721;0161D3D4
0337663233;01552014
1413767937;01634454
2484033537;01580F94
3828833025;015B37E4
3570423041;0155D0D4
0349790465;0161D914
2216757505;01092184
3031849729;015BB6B4
2757124097;016056A4
3024706561;015C49B4
0339039745;01563514
1687313153;015B9264
0609834241;01555924
1694064129;015EF964
3828572161;016033E4
2224380673;015B9584
2762758145;0158ACA4
1151163649;015D9D44
0076155649;010B8A04
1953584385;01557174
0881678337;01588D34
1689279745;015DB064
1686639873;01158864
1422547969;015CCA54
3290958593;010B28C4
2224643841;015F9984
1152803329;0162B644
2222939137;015C7F84
1961121537;0157E474
3035124993;0155E8B4
4107229697;015ACFF4
3291686145;012533C4
0338322177;01632A14
4094778369;015C11F4
3567214081;015E9FD4
4093794561;015902F4
2223267585;015F8484
3300481537;015AB9C4
2752797441;015B14A4
1681286145;01643664
0082792449;0150EF04
3023003137;015E2FB4
3836371457;0162AAE4
1946572289;01560674
4110243073;0155FDF4
2763415809;0161B6A4
0874076673;015A1934
0877745409;01555134
0876176129;01633934
3302557697;0108D9C4
3024642305;016148B4
1951358721;015F4F74
2491747329;010C8594
3829881089;015947E4
1415799809;01646354
1150639105;015C9544
1150180609;015D8E44
1957320449;0157AA74
3561117185;015642D4
0077094657;015F9804
2215010049;015F0684
3567739137;0161A7D4
4099741185;01165DF4
3025953025;01615CB4
0877420545;01604C34
1946575873;01640674
0347606529;010EB814
2228494595;0321D484
3298320897;016298C4
3023265793;016033B4
0875125249;015A2934
0605773057;015D1B24
1419272449;01619854
0607149313;015D3024
3560722433;01503CD4
2754962433;016435A4
1683838977;01585D64
3834273281;015E8AE4
3290128897;01621BC4
3025231105;015D51B4
1412129537;01632B54
0607344897;01593324
3302315777;0157D5C4
2765114113;014BD0A4
1950113537;015F3C74
3839954945;0110E1E4
3289536001;015612C4
3567015425;01569CD4
2484691969;01641994
1948605441;015C2574
1412257793;01582D54
3020445185;015608B4
2217152769;01112784
1414420993;015A4E54
2485541889;015C2694
4102169345;012382F4
2753192705;01631AA4
0080895489;015ED204
2763019521;0155B0A4
1153129217;015BBB44
1954945793;011B8674
1411339777;01561F54
2485804801;015F2A94
4107753217;0157D7F4
3829796353;010E46E4
0880744193;01177F34
0336683009;01601114
1689083393;015EAD64
0339764225;01644014
0882925569;0160A034
1412325889;01622E54
2752798721;016014A4
1684824833;01636C64
2759085057;014C74A4
1420712193;0159AE54
2759463425;01127AA4
2755463425;01093DA4
3296747521;016080C4
3828245505;01642EE4
2766232321;015BE1A4
1948076801;014B1D74
0346183681;0158A214
1683249665;015A5464
1678926337;01621264
3832826113;014974E4
3020905985;015E0FB4
0872748289;01150534
0344199169;01108414
2218418433;01613A84
1413876993;010D4654
1414750977;01635354
3831585793;015C61E4
4100874241;01606EF4
0877728513;01135134
1679562241;01161C64
0605489153;01081724
1962874369;0116FF74
3302754049;0107DCC4
3571713793;0107E4D4
1694107649;0108FA64
0883561985;0116AA34
1151076865;010A9C44
3831106305;010B5AE4
0887559425;0115E734
0611061505;010F6C24
0876749313;01224234
4108455681;010FE2F4
1156058625;010EE844
1948587521;01162574
2215381505;010A0C84
3289451777;010D11C4
1683950593;010C5F64
3841201409;0115F4E4
3559921665;011830D4
2490241793;01136E94
1691489025;0113D264
1958872833;0107C274
4105378049;0119B3F4
3301641985;010FCBC4
3293383425;010B4DC4
1425083137;010BF154
1409747457;010A0754
0877667841;01265034
0617094657;011EC824
0872419073;010F0034
2222265089;01137584
3025342977;011253B4
3026458369;011764B4
0610929409;010B6A24
0341051905;010A5414
2755728385;011441A4
1151601665;010CA444
1419712001;01169F54
2759526913;010A7BA4
3831498753;010860E4
2760316161;011587A4
4099675649;01165CF4
2486374913;01123394
1424101377;0110E254
1690832641;010FC864
3571517697;0109E1D4
2764834561;0107CCA4
3831567105;011361E4
0878057473;01185634
1683491585;010B5864
1955930881;01239574
2755532289;01163EA4
0343872257;01137F14
1948781057;010A2874
3029404673;010C91B4
0883167489;0111A434
0344921857;01178F14
1957240833;0120A974
1960185089;010DD674
3032156161;0108BBB4
3569356801;0110C0D4
2225608193;0116A884
0882708993;01129D34
1422267905;0116C654
2218270465;011F3884
2759789825;010D7FA4
3562342401;010855D4
1143670785;01082B44
3291749633;011D34C4
1411849985;011F2754
2215600897;01630F84
0074865921;015D7604
2225889537;0161AC84
3028967169;015F8AB4
0615011585;0155A824
1682856961;015C4E64
2498126081;0161E694
1145003777;015F3F44
2216250625;014D1984
0069884673;015B2A04
3021625857;015A1AB4
0877137665;010F4834
4098644737;015B4CF4
3030409217;0160A0B4
1413111809;01603A54
0348605953;014EC714
1144938241;015F3E44
3572783617;015AF4D4
4098579457;015C4BF4
3296548865;01587DC4
1962020865;0110F274
1150962433;014B9A44
1947165441;01630F74
1154834689;0161D544
2754763009;015932A4
1410096641;015E0C54
3571342081;015BDED4
1156014081;0160E744
3831060737;015959E4
2484947713;014B1D94
3838990849;015AD2E4
2761251585;015B95A4
3838074113;015DC4E4
2757168385;010D57A4
0617765121;0159D224
2227002113;015BBD84
3558037761;015913D4
3834776577;010C92E4
3832894977;015675E4
3568326913;0159B0D4
1155683841;0156E244
0613504513;01569124
3292813569;015944C4
4102033665;011180F4
1412780289;01513554
1143889153;015D2E44
4096744961;015E2FF4
0068295937;011D1204
2491617537;01118394
1950178305;015C3D74
1961122049;0159E474
1424510209;014DE854
0879386113;015E6A34
4104347649;0160A3F4
2486723585;01643894
1686263809;01588264
1145069313;015F4044
3030407425;0159A0B4
0616324865;015FBC24
2228904705;0163DA84
1962630657;015EFB74
3572651265;0155F2D4
3289997569;016119C4
0068490497;01151504
1678140417;01640664
4107623681;015DD5F4
1151358721;0157A044
1412585473;01583254
2223333121;015F8584
4105263361;0159B1F4
0610539521;01186424
2756519169;01254DA4
2764048641;0109C0A4
0348263425;0114C214
1680478465;01112A64
2490047745;011D6B94
0888560641;015CF634
3289127425;011A0CC4
3829340161;01183FE4
1682579201;011F4A64
3294303233;01145BC4
1683956737;01245F64
2487357953;01124294
0071373825;01144104
2483488769;01080794
2755812865;015E42A4
0620126209;0160F624
0609312513;015F5124
1421155841;011EB554
0071178241;01183E04
1145985025;01584E44
2222591489;010E7A84
1145969409;011B4E44
0082529793;014EEB04
2493470977;01599F94
1947538689;01151574
3023855873;01613CB4
0884805633;0110BD34
3566556417;015595D4
0337205761;015A1914
0606870273;011B2C24
1149570049;010C8544
3557035265;010D04D4
1140860417;01260044
1423972097;0117E054
3826343937;016011E4
2496733953;0123D194
3566673921;012097D4
2491616257;010C8394
2492533505;010B9194
4108473857;0156E2F4
0872816641;01200634
3841090049;0162F2E4
1684933121;010A6E64
4095084801;010916F4
0351540481;0115F414
3294651137;016360C4
2763934465;014BBEA4
3564920833;01607CD4
1151487489;014EA244
1142643201;015A1B44
1953585153;01587174
2485869825;015D2B94
2488032257;015C4C94
3836219393;0110A8E4
1956009217;01559674
2764464129;0160C6A4
0067786241;01560A04
1147673089;011A6844
1145381633;01234544
3840298753;014FE6E4
1417960449;015C8454
2768067841;015DFDA4
1417370881;015D7B54
0876677377;01094134
0344656385;010A8B14
1156800769;0161F344
1425148673;010BF254
2752128257;01250AA4
1688930817;010AAB64
4108277761;0158DFF4
1958434561;0157BB74
3026980609;010F6CB4
3840630017;015DEBE4
1154111233;0157CA44
0888888833;015EFB34
0604264449;01580424
2485342465;01512394
0881398785;01148934
2490915329;015A7894
0080894977;015CD204
0336552705;01630F14
1141201665;015B0544
0605510401;015B1724
3833225985;01637AE4
4101246977;011074F4
3291504129;015E30C4
0076962561;015B9604
3831715585;015763E4
0875322369;015C2C34
4103604481;010998F4
0880481281;01147B34
3299021313;0112A3C4
1144479745;01603744
2499089153;0113F594
3837139201;0119B6E4
3295549185;01176EC4
0879824641;010F7134
3569164801;0122BDD4
3291877121;010F36C4
0345772033;01109C14
2492471041;01179094
0606740481;01202A24
3293521409;01264FC4
3021411585;011517B4
0878447361;010B5C34
0067247105;011C0204
4100786689;010A6DF4
4097774593;01143FF4
3563723265;011A6AD4
3303344129;0108E5C4
0887362305;0113E434
1155665665;010FE244
3828553985;011933E4
3557369345;012609D4
0619584001;011AEE24
2216829697;01232284
2229869825;011DE984
1693324289;0114EE64
3029469441;010992B4
3030980097;0116A9B4
4099873025;01195FF4
3031897857;0117B7B4
0068163073;01161004
3840020993;0112E2E4
0881068033;01088434
1957627649;0107AF74
3829867009;012247E4
2761427969;010C98A4
2496273409;011CCA94
0348855041;011BCB14
3027044353;01086DB4
2762084097;010FA2A4
0082846721;0124F004
2223448577;01228784
0067183361;01230104
4095349505;01131AF4
4101119745;011F72F4
1686050817;01187F64
4094103553;011007F4
0874711297;01092334
3830256385;01134DE4
0880347137;01087934
2230522625;0113F384
0873532929;010E1134
2766021889;0125DEA4
1947601153;01091674
1949698561;010A3674
1682382081;011D4764
3033336065;0109CDB4
2762018305;010EA1A4
0878512385;01095D34
0612308737;01177F24
3303213825;010BE3C4
0068099585;011E0F04
3035173889;0114E9B4
0889064705;010DFE34
0339806465;01094114
1960052481;0107D474
3566474497;011594D4
0614800385;011CA524
0080941825;0113D304
0339154689;01173714
3032615681;010BC2B4
4098106369;012444F4
3026524161;011865B4
3021415681;012517B4
0080419841;011CCB04
3839038209;0113D3E4
0336336385;01160C14
2759723777;010B7EA4
1148855297;01247A44
3292533761;011440C4
2488472833;01155394
0605821441;011A1C24
3297320705;011F89C4
3836940801;0112B3E4
2215712769;01181184
3838841601;0113D0E4
1688478721;0124A464
3026129665;01135FB4
2223318529;01268584
2494830593;0118B494
0079106305;0111B704
2765232385;0119D2A4
0344203009;011F8414
3563849985;01096CD4
1141509121;010C0A44
3557693441;01180ED4
1149837057;011F8944
4096990721;011E33F4
3835955457;0109A4E4
0348866305;0147CB14
3837594625;010CBDE4
2229216513;0125DF84
0618861313;0113E324
2493778177;0109A494
3572108801;010EEAD4
0077798913;011EA304
3564703745;011079D4
2759791361;01137FA4
1145837569;01184C44
0880154369;01177634
0874648577;01142234
4109244673;0119EEF4
0069866241;01132A04
3826980609;01171BE4
3558090241;012614D4
3019972097;011E01B4
1410142977;01130D54
2753831681;012324A4
0887950337;010CED34
3835562753;010B9EE4
3300663041;011FBCC4
3826523905;011F14E4
2751600129;011602A4
0619712513;0110F024
2226657025;0117B884
2220368385;01225884
1144984833;01153F44
3568635649;010FB5D4
0338628609;01102F14
0340598529;011F4D14
0341648385;01245D14
3032752897;0123C4B4
1689783297;010CB864
1154226177;0118CC44
1957300737;010AAA74
2754614529;011530A4
0346557441;010CA814
3559004417;011922D4
0081991425;0117E304
1413028353;011A3954
0887885057;010DEC34
0615654657;0125B224
1411585281;01152354
2484606465;01161894
2491554817;011C8294
0074127873;011A6B04
0346689793;0111AA14
1423968513;0109E054
2222984449;010D8084
4106952193;011ECBF4
3567325697;0112A1D4
1423576577;010EDA54
2223116545;01118284
3024364033;012244B4
2496204545;010FC994
3297840897;010F91C4
1681791745;011B3E64
4105771521;011AB9F4
4098297089;010D47F4
3827833857;011C28E4
0608312065;011B4224
1952518913;01136174
4106820097;011AC9F4
2498696193;0114EF94
3835891201;010EA3E4
4107146497;0115CEF4
3304070657;011EF0C4
2224098817;010E9184
1959661569;0110CE74
2755206913;011F39A4
1147737601;01166944
2224234753;01219384
2227709185;0125C884
3835107841;011A97E4
3298500609;01209BC4
0883432449;011CA834
2757694721;01155FA4
3302956545;011EDFC4
2487950849;011E4B94
4107996161;010CDBF4
2756056833;011746A4
1417873409;01088354
2490966529;01227994
1958158593;0121B774
0615388929;0117AE24
1422151425;014FC454
2497713921;0117E094
2227511553;0121C584
0880157185;01227634
0606605057;010F2824
1147736577;01126944
0612177409;01167D24
2757502209;01255CA4
3834252033;010B8AE4
3031829505;010CB6B4
3020623617;010F0BB4
2222262273;01087584
0074844161;01087604
1953240321;01156C74
3571648257;0107E3D4
3290763009;010F25C4
1413942017;010B4754
3830584833;011652E4
0875235329;01082B34
2223182081;01118384
2759724289;010D7EA4
1959397889;010ACA74
1155271937;010DDC44
2494893569;010EB594
0341837825;01086014
2496597761;010FCF94
2491748353;01108594
0616436993;0115BE24
3557102593;011405D4
1424885761;0108EE54
2228495617;0125D484
3825934849;01220BE4
4110228737;011DFDF4
1678646017;011B0E64
3838381313;010DC9E4
2214729217;01160284
2485521409;010C2694
1154484993;010BD044
0075307521;011A7D04
1149373697;010D8244
0343283457;01177614
0609358081;01115224
1957043713;011EA674
2219643649;01134D84
1152913153;010FB844
3035450881;014EEDB4
4100786177;01086DF4
3301907201;011BCFC4
4109245697;011DEEF4
3021411841;011617B4
1156324865;011EEC44
1146295297;01145344
3832423937;01266EE4
3829995521;011849E4
0350231041;011AE014
0067248385;01210204
1151012865;01109B44
3567461377;0124A3D4
3559263489;010D26D4
0881330433;01098834
1424362241;010BE654
2216891649;01152384
1947475457;011E1474
4095876353;011D22F4
3564446977;012575D4
3034389249;011BDDB4
0342692865;01146D14
2483558657;01190894
2499479809;0109FB94
3026259969;011061B4
2767130881;0111EFA4
0606805761;011F2B24
0882581249;011F9B34
1409884417;01210954
2489260289;01195F94
2486180609;011B3094
0877597697;01144F34
1951404801;01135074
1420171521;0119A654
0348916737;010CCC14
0335681025;01160214
3036092161;0117F7B4
1681855745;01153F64
3558874625;011E20D4
3557101825;011105D4
0344594433;01188A14
1415776257;01086354
3036024577;010FF6B4
3021016833;010F11B4
1947930625;01101B74
1687622657;01149764
0343479297;01147914
3563588353;010B68D4
3302033665;0109D1C4
1956913409;0121A474
1140859905;01240044
1157367553;0107FC44
0072491009;01205204
3840084737;010BE3E4
4104392193;010EA4F4
0887887873;0118EC34
3025936129;011F5CB4
1957956865;010DB474
1423446529;0112D854
0614929153;0113A724
3826392577;011E12E4
0886838273;0114DC34
3826914817;01161AE4
2220889345;01156084
2225544449;011DA784
2483555329;010C0894
4096402945;01262AF4
3570341889;0118CFD4
2491029761;01197A94
3298037249;010E94C4
3566672385;011A97D4
1420956161;0112B254
2221019137;01106284
0079700737;0123C004
3829536001;011542E4
1422860801;0122CF54
1153243905;011BBD44
1146168321;01245144
1153306625;0110BE44
3837332481;010CB9E4
3300664577;0125BCC4
1956647425;0112A074
1417218817;010B7954
4104330497;011DA3F4
3024101377;012040B4
0606874625;012C2C24
0341254913;01235714
3294435841;011A5DC4
0617027841;0119C724
1692212481;011DDD64
0886186753;0123D234
2490568449;010F7394
0344137985;01218314
1947540993;011E1574
3826000897;01240CE4
1962024449;011EF274
1683758593;011E5C64
4094827777;011D12F4
3828355841;011330E4
3293191681;011E4AC4
4102496257;012087F4
0073933313;01226804
4101773825;011A7CF4
0078189313;0113A904
3028619009;010F85B4
0082777857;0117EF04
3298041345;011E94C4
1141973505;01221144
0342105857;011F6414
3022854657;011A2DB4
3027311617;011C71B4
0074653953;01217304
1142564097;01251A44
3562608641;011859D4
1411849473;011D2754
3825606913;012106E4
1144528129;011D3844
2226397953;0123B484
1691159809;010DCD64
3571589889;0123E2D4
3563788801;011A6BD4
2228232705;0122D084
1152916737;011DB844
3558220545;012316D4
3022459393;011227B4
3304136193;011EF1C4
0884416001;011EB734
2225477633;0118A684
3828817409;011E37E4
3558482945;01241AD4
3020039681;012602B4
0611978753;010E7A24
2488797953;010B5894
2496400385;010CCC94
4094036225;010906F4
3292072705;010B39C4
3834123265;011488E4
1686376449;01108464
0073863169;01106704
2755661825;011040A4
0082382081;010DE904
2760970753;011291A4
0617483009;010BCE24
3834383105;010B8CE4
1151406849;0113A144
1415713537;01136254
1678386177;01240A64
3295811073;011672C4
1423051009;0109D254
0081202433;010DD704
3022326785;010C25B4
3020038913;012302B4
0349113089;010BCF14
3033341697;011FCDB4
2756184833;010B48A4
1141379841;01130844
0070591233;01233504
1421216769;010CB654
1682838529;01144E64
1956711937;010EA174
1422264833;010AC654
1689457665;0114B364
4107015681;0116CCF4
0888279041;0110F234
2497319169;0111DA94
1143737089;010B2C44
0074456833;011F7004
0611979777;01127A24
1154158081;010ECB44
3834580737;010F8FE4
3564967169;01157DD4
1422067969;0109C354
1150031361;01168C44
2753104385;010A19A4
0874324481;01221D34
2497448449;010ADC94
0071503361;010E4304
1148128513;010D6F44
3839955201;0111E1E4
0335680001;01120214
0884347137;0111B634
2493714177;010FA394
0072553985;01165304
3838710785;0114CEE4
3294368769;01145CC4
1424756993;0111EC54
0338695681;01163014
0873009409;01110934
1153241089;0110BD44
1962281729;010BF674
1961233153;010BE674
0881595905;01168C34
0874849537;01252534
3295286529;01156AC4
4108064257;0116DCF4
3565030401;010C7ED4
3836941057;0113B3E4
2492143105;01168B94
3831699201;011763E4
0888932609;0109FC34
2495089153;010AB894
2227832833;0108CA84
2219643137;01114D84
1411061761;01181B54
3300657921;010BBCC4
0336136961;010B0914
1685262593;01117364
2751730689;011404A4
1957831425;0123B274
0072354817;010C5004
0604773121;011B0C24
1152060161;010BAB44
2768049665;0116FDA4
1961366785;0115E874
2219708673;01114E84
3557822977;011210D4
1952782081;01176574
2228162561;0110CF84
0885858305;0120CD34
0613360897;01258F24
0081270529;0117D804
1951535361;01115274
3573421569;0116FED4
3839756545;0109DEE4
2224359681;01099584
0077992193;0111A604
1415848449;01226454
3025082625;01194FB4
3292077825;011F39C4
3825275137;011101E4
2217023233;01172584
1687751169;010A9964
3289582849;010D13C4
1687620609;010C9764
1422529793;0115CA54
0887296513;0112E334
2231175169;0108FD84
1958086401;0107B674
0350296321;0119E114
0347803905;0111BB14
0347348481;011EB414
4104194305;0109A1F4
1414468353;01134F54
0875105025;010B2934
3573425409;0125FED4
3832221441;010F6BE4
3289388033;011410C4
2759726081;01147EA4
3297972993;011393C4
1147078657;01085F44
1687488769;01099564
2218529025;01113C84
0619646721;010FEF24
3020885505;010E0FB4
3839955713;0113E1E4
0608963329;010B4C24
2227504897;0107C584
1962544385;010DFA74
0607521281;010A3624
3301643521;0115CBC4
0074059265;010E6A04
1951075073;010B4B74
1155403777;0110DE44
0612502529;010C8224
3025931265;010C5CB4
0882057473;01219334
2495291393;0120BB94
0620694529;010CFF24
1422591745;0107CB54
3836875521;0113B2E4
2222070529;011B7284
3565228801;011381D4
0352259585;010EFF14
0081860353;0117E104
3303868673;0109EDC4
0875171841;01102A34
4099476225;010B59F4
0614534401;010DA124
2219379713;010C4984
2492008705;01098994
0872813825;01150634
2484867841;01131C94
3836217089;0107A8E4
3021934337;010F1FB4
3020097537;010803B4
0080546561;010BCD04
0882254849;01249634
1684804609;01146C64
3301909505;0124CFC4
0345311489;01099514
1414269697;010B4C54
3024232961;012242B4
3035899137;0125F4B4
4094499329;011A0DF4
1153373185;0114BF44
3030849025;0116A7B4
0880154113;01167634
1417875457;01108354
1142033921;010E1244
0615849473;011EB524
1948389889;01122274
2763590657;010CB9A4
1420039425;0115A454
4098034177;010A43F4
1422788865;0109CE54
1687295489;01169264
2225736449;010BAA84
3562737409;010F5BD4
2760706049;01088DA4
2230126337;0107ED84
2487619329;010F4694
2764247809;0113C3A4
4104718081;0107A9F4
2491159553;01147C94
0346362881;0114A514
2490437889;01117194
4109116161;0123ECF4
1424820481;0109ED54
3825209345;011000E4
0888080641;0109EF34
1142756097;01131D44
3569881345;0111C8D4
0067766785;010A0A04
0882971137;0112A134
3558940161;011E21D4
3299478017;010AAAC4
0887098113;010BE034
4098629377;011F4CF4
3566929921;01089BD4
3557494529;010F0BD4
0613818113;011F9624
1148390401;010C7344
3825538817;011705E4
1961823233;010CEF74
2227966209;0111CC84
0067570433;010B0704
2218529537;01133C84
0075832065;011B8504
3301383169;011CC7C4
2757889025;010C62A4
4106882049;010CCAF4
3027045121;010B6DB4
1414728193;010A5354
0884282113;0113B534
0884811009;0125BD34
3295155713;011668C4
4101704449;010B7BF4
3840152833;0115E4E4
3572894465;010BF6D4
1423314433;010ED654
3559196929;010925D4
0075761665;01088404
3026064897;01165EB4
1690962433;010ACA64
3567193345;010D9FD4
3301902593;0109CFC4
2218789377;010A4084
3836087297;010CA6E4
1687227905;010E9164
4103147265;010F91F4
1421022721;0116B354
3022720001;010C2BB4
3827701249;011626E4
2751598849;011102A4
4100134657;011763F4
3833792769;010983E4
1957039617;010EA674
1684545025;011E6864
2751532289;010D01A4
1422593025;010CCB54
3830387713;01144FE4
0079634945;0122BF04
1151869185;0121A844
1962352641;0120F774
4096269569;011D28F4
0876813057;011B4334
4103479553;012196F4
2767199233;011CF0A4
0908797675;EB262B36
3863029483;EB2641E6
0881861889;01259034
3021546497;012419B4
1141972481;011E1144
0610344705;011F6124
2498894593;011BF294
0346497281;0121A714
3566672897;011C97D4
0070722305;01233704
0338562049;010C2E14
2220756481;010E5E84
1678517249;01240C64
1948918017;01212A74
3560183809;011834D4
0612178433;011A7D24
1153770497;0124C544
3559329281;010E27D4
0082844929;011DF004
2488016129;011D4C94
3031179265;0120ACB4
0349178881;010CD014
2764644609;0121C9A4
3024948993;010F4DB4
1691491073;011BD264
4096400385;011C2AF4
0349184001;0120D014
1680677377;011A2D64
3288473345;011F02C4
0082250497;010BE704
3560055297;012232D4
1686839297;01208B64
0336075777;011C0814
2756650241;01254FA4
4107345921;0120D1F4
3291879681;011936C4
4097712385;01213EF4
2755595265;010C3FA4
2218793729;011B4084
3564576769;012077D4
1409486337;010E0354
2497714945;011BE094
3030719745;011DA5B4
0077204481;010C9A04
1683037953;011F5164
0888019457;011AEE34
3833929985;012185E4
2497519105;011EDD94
1151015169;01199B44
0083698689;0124FD04
0609619969;01105624
1425283841;011BF454
1720789995;EB2B9166
2215648001;011B1084
4098628865;011D4CF4
2487558657;01224594
1954553089;011D8074
0344204545;01258414
0875898113;01253534
1689980161;010DBB64
1685196033;010D7264
0347479297;011DB614
0873337601;01130E34
3560316161;011D36D4
0343285505;011F7614
2757828353;011F61A4
2487099649;01213E94
4093972993;011205F4
1151673089;0123A544
3304333313;0120F4C4
1950228481;01203E74
3029606657;012194B4
1959862273;0120D174
2226592001;0119B784
0080875265;010FD204
3837796097;011FC0E4
0345706753;01119B14
4100332289;011B66F4
3020037889;011F02B4
0072096257;011A4C04
3562874113;01255DD4
0068753665;01191904
1953506305;01247074
3860997611;EB2522E6
1416436993;011D6D54
2765173505;0133D1A4
0074915841;01207704
4098956033;011B51F4
0878582273;011A5E34
1141840385;011A0F44
3839105281;0119D4E4
2216763905;01222184
0338760449;01133114
0068361729;011E1304
2217810689;011B3184
2214665729;011E0184
4106293249;0110C1F4
3019971841;011D01B4
3836158209;0121A7E4
4105511937;0124B5F4
3302825473;011EDDC4
0606676227;03252924
3292209409;01213BC4
2491622657;01258394
2489784321;01186794
0350166017;011CDF14
1148723969;01237844
4110359809;011DFFF4
1679105793;011F1564
1156716801;0119F244
0081338625;0121D904
4100530689;012269F4
1958092289;011EB674
1689852929;011CB964
0074128897;011E6B04
3301188353;0123C4C4
1156915201;0120F544
0873795329;010F1534
1411653121;011E2454
3833274881;01227BE4
1960713729;011EDE74
2218789889;010C4084
2493258497;011B9C94
3561757697;011C4CD4
0872487681;011B0134
0335744513;010E0314
3825541889;012305E4
2759794177;011E7FA4
2490246145;01246E94
3557429249;01100AD4
3298498305;01179BC4
0878976769;011F6434
1953636609;01217274
4104985345;011BADF4
2752453121;011A0FA4
0606675201;01212924
1960976897;0122E274
3302296321;010BD5C4
1418862081;011E9254
3839565057;011DDBE4
1415650305;011C6154
3829342209;01203FE4
3035958273;010CF5B4
3825864705;01100AE4
0877403393;011D4C34
3326093291;EB2740C6
3023834369;010D3CB4
0652098027;EB39DE26
0339092225;01233614
2754092289;011D28A4
4104930817;0146ACF4
0343742977;011A7D14
3832355329;011A6DE4
2224557825;010F9884
2785621227;EB3409A6
3826523393;011D14E4
1154162177;011ECB44
0070786561;011E3804
0077340673;01209C04
1678713345;01220F64
0604770049;010F0C24
3294698241;011B61C4
2753956865;010C26A4
0887032833;010CDF34
4102559233;011688F4
3563195393;010C62D4
3559530497;01202AD4
0608246017;01194124
0613289473;010E8E24
2223575041;01108984
3303805185;0111ECC4
0606538241;010A2724
2218723329;01083F84
4109704961;011FF5F4
1959005441;010DC474
1686180609;01138164
1958938369;0107C374
1419187201;01149754
0348329473;0116C314
0077734145;0121A204
4106225921;0109C0F4
2225675009;011BA984
3570275841;0116CED4
3569618433;010EC4D4
1424427521;010AE754
0887557633;010EE734
0067243265;010D0204
